seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr17	72921052	72921141	90	*	X33393	124590	72912176	72919351	7176	-	1700	upstream	1700	USH1G
chr17	72921202	72921223	22	*	X33394	124590	72912176	72919351	7176	-	1850	upstream	1850	USH1G
chr17	72931282	72931299	18	*	X33395	347741	72931897	72946087	14191	+	597	upstream	597	OTOP3
chr17	73008408	73008527	120	*	X33404	3396	73008780	73017356	8577	+	252	upstream	252	MRPL58
chr17	73180248	73180315	68	*	X33412	6613	73163825	73179098	15274	-	1149	upstream	1149	SUMO2
chr17	73259122	73259241	120	*	X33417	23163	73232694	73258444	25751	-	677	upstream	677	GGA3
chr17	73400604	73400654	51	*	X33428	100500841	73402150	73402243	94	+	1495	upstream	1495	MIR3678
chr17	73513519	73513623	105	*	X33431	57513	73496341	73511664	15324	-	1854	upstream	1854	CASKIN2
chr17	73520772	73520891	120	*	X33433	3993	73521783	73571290	49508	+	891	upstream	891	LLGL2
chr17	73937650	73937769	120	*	X33456	85302	73894724	73937119	42396	-	530	upstream	530	FBF1
chr17	74075128	74075190	63	*	X33465	353174	74075263	74078885	3623	+	72	upstream	72	ZACN
chr17	74100389	74100508	120	*	X33466	23265	74077086	74099868	22783	-	520	upstream	520	EXOC7
chr17	74134673	74134777	105	*	X33476	100507218	74136637	74150729	14093	+	1859	upstream	1859	RNF157-AS1
chr17	74134834	74134968	135	*	X33477	100507218	74136637	74150729	14093	+	1668	upstream	1668	RNF157-AS1
chr17	74135363	74135467	105	*	X33478	100507218	74136637	74150729	14093	+	1169	upstream	1169	RNF157-AS1
chr17	74136949	74137087	139	*	X33479	2302	74132415	74137380	4966	-	0	inside	292	FOXJ1
chr17	74497689	74497838	150	*	X33510	79651	74466975	74497509	30535	-	179	upstream	179	RHBDF2
chr17	74498606	74498710	105	*	X33511	79651	74466975	74497509	30535	-	1096	upstream	1096	RHBDF2
chr17	74523296	74523471	176	*	X33514	768206	74523668	74541458	17791	+	196	upstream	196	PRCD
chr17	74523667	74523908	242	*	X33515	768206	74523668	74541458	17791	+	0	overlapStart	0	PRCD
chr17	74535271	74535306	36	*	X33520	114757	74523430	74533987	10558	-	1283	upstream	1283	CYGB
chr17	74863578	74863682	105	*	X33558	146664	74864798	74946471	81674	+	1115	upstream	1115	MGAT5B
chr17	75275890	75275994	105	*	X33587	10801	75277492	75496678	219187	+	1497	upstream	1497	SEPTIN9
chr17	75276895	75276923	29	*	X33588	10801	75277492	75496678	219187	+	568	upstream	568	SEPTIN9
chr17	75395005	75395055	51	*	X33619	100422851	75393066	75393136	71	-	1868	upstream	1868	MIR4316
chr17	75542899	75542971	73	*	X33653	100507351	75543023	75561103	18081	+	51	upstream	51	LOC100507351
chr17	75543004	75543168	165	*	X33654	100507351	75543023	75561103	18081	+	0	overlapStart	0	LOC100507351
chr17	75879886	75879925	40	*	X33712	400624	75875083	75880169	5087	-	0	inside	243	LINC01973
chr17	76125128	76125217	90	*	X33732	147138	76126859	76139049	12191	+	1641	upstream	1641	TMC8
chr17	76125850	76125862	13	*	X33733	147138	76126859	76139049	12191	+	996	upstream	996	TMC8
chr17	76126358	76126492	135	*	X33734	147138	76126859	76139049	12191	+	366	upstream	366	TMC8
chr17	76274297	76274446	150	*	X33754	100996291	76257430	76274573	17144	-	0	inside	126	LINC01993
chr17	76274600	76274684	85	*	X33755	100996291	76257430	76274573	17144	-	26	upstream	26	LINC01993
chr17	76357290	76357424	135	*	X33771	9021	76352859	76356158	3300	-	1131	upstream	1131	SOCS3
chr17	76480731	76480744	14	*	X33782	100996295	76480992	76499138	18147	+	247	upstream	247	DNAH17-AS1
chr17	76922025	76922189	165	*	X33810	7077	76849059	76921472	72414	-	552	upstream	552	TIMP2
chr17	77006174	77006226	53	*	X33816	124583	76987798	77005899	18102	-	274	upstream	274	CANT1
chr17	77512337	77512348	12	*	X33870	146713	77085427	77512230	426804	-	106	upstream	106	RBFOX3
chr17	77772229	77772363	135	*	X33894	57332	77768176	77770915	2740	-	1313	upstream	1313	CBX8
chr17	78195133	78195237	105	*	X33960	6448	78183079	78194199	11121	-	933	upstream	933	SGSH
chr17	78390428	78390447	20	*	X33978	100294362	78325631	78388968	63338	-	1459	upstream	1459	RNF213-AS1
chr17	79007415	79007504	90	*	X34024	10458	79008947	79091232	82286	+	1442	upstream	1442	BAIAP2
chr17	79007756	79007890	135	*	X34025	10458	79008947	79091232	82286	+	1056	upstream	1056	BAIAP2
chr17	79007921	79008199	279	*	X34026	10458	79008947	79091232	82286	+	747	upstream	747	BAIAP2
chr17	79009841	79009915	75	*	X34027	440465	79002933	79008519	5587	-	1321	upstream	1321	BAIAP2-DT
chr17	79214508	79214579	72	*	X34033	146705	79202077	79212891	10815	-	1616	upstream	1616	TEPSIN
chr17	79304795	79304797	3	*	X34046	284186	79285072	79304474	19403	-	320	upstream	320	TMEM105
chr17	79372653	79372787	135	*	X34060	57597	79373540	79433358	59819	+	752	upstream	752	BAHCC1
chr17	79376274	79376393	120	*	X34061	100616294	79374516	79374578	63	-	1695	upstream	1695	MIR4740
chr17	79635068	79635187	120	*	X34086	339229	79632066	79633618	1553	-	1449	upstream	1449	OXLD1
chr17	79883894	79883998	105	*	X34099	92659	79885705	79888629	2925	+	1706	upstream	1706	MAFG-DT
chr17	79935118	79935139	22	*	X34106	79058	79935426	79975282	39857	+	286	upstream	286	ASPSCR1
chr17	79979682	79979786	105	*	X34108	201255	79981280	79989027	7748	+	1493	upstream	1493	LRRC45
chr17	80798492	80798596	105	*	X34146	79755	80787310	80797931	10622	-	560	upstream	560	ZNF750
chr17	81036068	81036135	68	*	X34153	284207	81037567	81052591	15025	+	1431	upstream	1431	METRNL
chr18	596718	596722	5	*	X34172	27098	596998	650293	53296	+	275	upstream	275	CLUL1
chr18	2569385	2569519	135	*	X34192	10403	2571510	2616634	45125	+	1990	upstream	1990	NDC80
chr18	2569580	2569684	105	*	X34193	10403	2571510	2616634	45125	+	1825	upstream	1825	NDC80
chr18	3012474	3012569	96	*	X34206	9663	2916992	3011945	94954	-	528	upstream	528	LPIN2
chr18	3245858	3245962	105	*	X34212	10627	3247528	3256234	8707	+	1565	upstream	1565	MYL12A
chr18	3593043	3593147	105	*	X34228	649446	3594112	3597377	3266	+	964	upstream	964	DLGAP1-AS1
chr18	3960461	3960467	7	*	X34241	101410534	3962353	4013943	51591	+	1885	upstream	1885	DLGAP1-AS4
chr18	5892177	5892181	5	*	X34280	645369	5890184	5892103	1920	-	73	upstream	73	TMEM200C
chr18	6509747	6509821	75	*	X34291	100130480	6511415	6590652	79238	+	1593	upstream	1593	LINC01387
chr18	9101835	9101924	90	*	X34353	4729	9102628	9134343	31716	+	703	upstream	703	NDUFV2
chr18	9706434	9706553	120	*	X34363	11031	9708228	9862553	154326	+	1674	upstream	1674	RAB31
chr18	12253450	12253519	70	*	X34446	1149	12254318	12277594	23277	+	798	upstream	798	CIDEA
chr18	12377799	12377821	23	*	X34456	10939	12328943	12377275	48333	-	523	upstream	523	AFG3L2
chr18	12656853	12656882	30	*	X34463	56984	12658738	12725739	67002	+	1855	upstream	1855	PSMG2
chr18	12657018	12657021	4	*	X34464	56984	12658738	12725739	67002	+	1716	upstream	1716	PSMG2
chr18	12703759	12703923	165	*	X34465	79959	12661955	12702776	40822	-	982	upstream	982	CEP76
chr18	13428640	13428759	120	*	X34480	100288122	13419498	13427533	8036	-	1106	upstream	1106	LDLRAD4-AS1
chr18	13428790	13428924	135	*	X34481	100288122	13419498	13427533	8036	-	1256	upstream	1256	LDLRAD4-AS1
chr18	19283093	19283197	105	*	X34516	57534	19284918	19450912	165995	+	1720	upstream	1720	MIB1
chr18	19748200	19748319	120	*	X34526	2627	19749404	19782491	33088	+	1084	upstream	1084	GATA6
chr18	19748545	19748619	75	*	X34527	2627	19749404	19782491	33088	+	784	upstream	784	GATA6
chr18	19750750	19750765	16	*	X34528	100128893	19746859	19748929	2071	-	1820	upstream	1820	GATA6-AS1
chr18	20712802	20712822	21	*	X34550	91768	20714528	20840434	125907	+	1705	upstream	1705	CABLES1
chr18	20714423	20714429	7	*	X34551	91768	20714528	20840434	125907	+	98	upstream	98	CABLES1
chr18	21032715	21032804	90	*	X34586	8780	21032787	21063099	30313	+	0	overlapStart	0	RIOK3
chr18	22004704	22004716	13	*	X34621	55364	22006609	22033494	26886	+	1892	upstream	1892	IMPACT
chr18	23713991	23714110	120	*	X34655	143471	23713816	23773319	59504	+	0	inside	174	PSMA8
chr18	28622454	28622531	78	*	X34713	1825	28570052	28622781	52730	-	0	inside	249	DSC3
chr18	29524567	29524656	90	*	X34733	22878	29409136	29523099	113964	-	1467	upstream	1467	TRAPPC8
chr18	29598088	29598207	120	*	X34738	54941	29598445	29653154	54710	+	237	upstream	237	RNF125
chr18	30353086	30353109	24	*	X34756	57565	30252634	30352974	100341	-	111	upstream	111	KLHL14
chr18	30353210	30353220	11	*	X34757	57565	30252634	30352974	100341	-	235	upstream	235	KLHL14
chr18	30353461	30353580	120	*	X34758	57565	30252634	30352974	100341	-	486	upstream	486	KLHL14
chr18	31805209	31805343	135	*	X34774	8715	31431064	31803515	372452	-	1693	upstream	1693	NOL4
chr18	32871219	32871293	75	*	X34791	100101467	32831023	32870196	39174	-	1022	upstream	1022	ZSCAN30
chr18	33078744	33078758	15	*	X34796	125476	33033290	33077955	44666	-	788	upstream	788	INO80C
chr18	33766088	33766189	102	*	X34815	55034	33767480	33848685	81206	+	1290	upstream	1290	MOCOS
chr18	33766365	33766533	169	*	X34816	55034	33767480	33848685	81206	+	946	upstream	946	MOCOS
chr18	34410515	34410540	26	*	X34842	25941	34359988	34409179	49192	-	1335	upstream	1335	TPGS2
chr18	40857521	40857574	54	*	X34932	6860	40847857	40857615	9759	-	0	inside	40	SYT4
chr18	43303619	43303723	105	*	X34987	6563	43304092	43332485	28394	+	368	upstream	368	SLC14A1
chr18	43405538	43405612	75	*	X34993	284266	43405545	43422521	16977	+	0	overlapStart	0	SIGLEC15
chr18	44236721	44236825	105	*	X35032	125336	44056935	44236996	180062	-	0	inside	170	LOXHD1
chr18	44237180	44237269	90	*	X35033	125336	44056935	44236996	180062	-	183	upstream	183	LOXHD1
chr18	44237278	44237307	30	*	X35034	125336	44056935	44236996	180062	-	281	upstream	281	LOXHD1
chr18	44337738	44337738	1	*	X35036	29906	44259081	44337039	77959	-	698	upstream	698	ST8SIA5
chr18	44496720	44496809	90	*	X35039	83473	44497557	44628614	131058	+	747	upstream	747	KATNAL2
chr18	44775638	44775712	75	*	X35048	652991	44738460	44775554	37095	-	83	upstream	83	SKOR2
chr18	46064398	46064437	40	*	X35138	9811	46065427	46389586	324160	+	989	upstream	989	CTIF
chr18	47338817	47338906	90	*	X35237	677769	47340393	47340813	421	+	1486	upstream	1486	SCARNA17
chr18	47722722	47722826	105	*	X35248	4645	47349156	47721451	372296	-	1270	upstream	1270	MYO5B
chr18	47723052	47723096	45	*	X35249	4645	47349156	47721451	372296	-	1600	upstream	1600	MYO5B
chr18	47792930	47793037	108	*	X35252	220136	47753563	47792865	39303	-	64	upstream	64	CFAP53
chr18	47899687	47899848	162	*	X35260	220134	47901392	47920538	19147	+	1543	upstream	1543	SKA1
chr18	48352332	48352432	101	*	X35278	83876	48321490	48351754	30265	-	577	upstream	577	MRO
chr18	48404122	48404256	135	*	X35279	4200	48405432	48476162	70731	+	1175	upstream	1175	ME2
chr18	48404759	48404784	26	*	X35280	4200	48405432	48476162	70731	+	647	upstream	647	ME2
chr18	49866355	49866459	105	*	X35305	1630	49866542	51062273	1195732	+	82	upstream	82	DCC
chr18	49866535	49866547	13	*	X35306	1630	49866542	51062273	1195732	+	0	overlapStart	0	DCC
chr18	54739396	54739560	165	*	X35394	100885779	54721804	54739350	17547	-	45	upstream	45	LINC-ROR
chr18	54741255	54741329	75	*	X35395	100885779	54721804	54739350	17547	-	1904	upstream	1904	LINC-ROR
chr18	55019023	55019127	105	*	X35402	51046	55019721	55036161	16441	+	593	upstream	593	ST8SIA3
chr18	55100910	55101014	105	*	X35407	9480	55102917	55158530	55614	+	1902	upstream	1902	ONECUT2
chr18	55254451	55254555	105	*	X35419	2235	55212073	55253969	41897	-	481	upstream	481	FECH
chr18	55254880	55254969	90	*	X35420	2235	55212073	55253969	41897	-	910	upstream	910	FECH
chr18	55710843	55710891	49	*	X35430	23327	55711610	56068772	357163	+	718	upstream	718	NEDD4L
chr18	56116494	56116525	32	*	X35469	406906	56118306	56118390	85	+	1780	upstream	1780	MIR122
chr18	56296006	56296035	30	*	X35485	115701	56148482	56296189	147708	-	0	inside	153	ALPK2
chr18	56296658	56296762	105	*	X35486	115701	56148482	56296189	147708	-	468	upstream	468	ALPK2
chr18	56887003	56887062	60	*	X35525	2922	56887400	56898002	10603	+	337	upstream	337	GRP
chr18	57566761	57566850	90	*	X35554	5366	57567192	57571538	4347	+	341	upstream	341	PMAIP1
chr18	59000249	59000368	120	*	X35562	28316	59000988	59222365	221378	+	619	upstream	619	CDH20
chr18	59560278	59560382	105	*	X35578	220441	59482304	59560304	78001	-	0	overlapStart	0	RNF152
chr18	60189428	60189514	87	*	X35595	54877	60190658	60253962	63305	+	1143	upstream	1143	ZCCHC2
chr18	61090798	61090911	114	*	X35633	9525	61056425	61089752	33328	-	1045	upstream	1045	VPS4B
chr18	61574286	61574330	45	*	X35639	5273	61575194	61602476	27283	+	863	upstream	863	SERPINB10
chr18	65184442	65184576	135	*	X35664	92126	65173819	65183967	10149	-	474	upstream	474	DSEL
chr18	72124842	72124952	111	*	X35720	125704	72102963	72124503	21541	-	338	upstream	338	DIPK1C
chr18	72125020	72125154	135	*	X35721	125704	72102963	72124503	21541	-	516	upstream	516	DIPK1C
chr18	72125305	72125328	24	*	X35722	125704	72102963	72124503	21541	-	801	upstream	801	DIPK1C
chr18	72922826	72923005	180	*	X35738	10194	72922710	73001905	79196	+	0	inside	115	TSHZ1
chr18	72922826	72923005	180	*	X35738	284273	72909278	72921281	12004	-	1544	upstream	1544	ZADH2
chr18	74239843	74239870	28	*	X35778	284276	74240612	74271784	31173	+	741	upstream	741	LINC00908
chr18	77865295	77865459	165	*	X35861	22850	77866915	77898228	31314	+	1455	upstream	1455	ADNP2
chr18	77865520	77865639	120	*	X35862	22850	77866915	77898228	31314	+	1275	upstream	1275	ADNP2
chr19	345605	345724	120	*	X35876	54531	305575	344791	39217	-	813	upstream	813	MIER2
chr19	495365	495468	104	*	X35881	8174	496490	505343	8854	+	1021	upstream	1021	MADCAM1
chr19	639235	639307	73	*	X35891	27006	639926	643703	3778	+	618	upstream	618	FGF22
chr19	639503	639612	110	*	X35892	27006	639926	643703	3778	+	313	upstream	313	FGF22
chr19	1025369	1025437	69	*	X35927	1265	1026298	1039064	12767	+	860	upstream	860	CNN2
chr19	1039118	1039267	150	*	X35928	10347	1040102	1065570	25469	+	834	upstream	834	ABCA7
chr19	1040328	1040435	108	*	X35929	10347	1040102	1065570	25469	+	0	inside	225	ABCA7
chr19	1064380	1064709	330	*	X35931	23526	1065922	1086627	20706	+	1212	upstream	1212	ARHGAP45
chr19	1066180	1066374	195	*	X35932	23526	1065922	1086627	20706	+	0	inside	257	ARHGAP45
chr19	1101870	1101944	75	*	X35938	2879	1103936	1106787	2852	+	1991	upstream	1991	GPX4
chr19	1103757	1103796	40	*	X35939	2879	1103936	1106787	2852	+	139	upstream	139	GPX4
chr19	1238567	1238701	135	*	X35952	255057	1229947	1237990	8044	-	576	upstream	576	CBARP
chr19	1241398	1241457	60	*	X35953	513	1241749	1244824	3076	+	291	upstream	291	ATP5F1D
chr19	1267743	1267802	60	*	X35971	1153	1269267	1274439	5173	+	1464	upstream	1464	CIRBP
chr19	1267878	1268057	180	*	X35972	1153	1269267	1274439	5173	+	1209	upstream	1209	CIRBP
chr19	1271583	1271777	195	*	X35973	148046	1267470	1270259	2790	-	1323	upstream	1323	CIRBP-AS1
chr19	1448116	1448160	45	*	X35990	10297	1450148	1473243	23096	+	1987	upstream	1987	APC2
chr19	1449541	1449780	240	*	X35991	10297	1450148	1473243	23096	+	367	upstream	367	APC2
chr19	1491978	1492097	120	*	X36002	54760	1481427	1490410	8984	-	1567	upstream	1567	PCSK4
chr19	1569819	1569935	117	*	X36004	399664	1554668	1568057	13390	-	1761	upstream	1761	MEX3D
chr19	1939952	1940041	90	*	X36072	1455	1941161	1981336	40176	+	1119	upstream	1119	CSNK1G2
chr19	1956293	1956367	75	*	X36074	255193	1952526	1954548	2023	-	1744	upstream	1744	CSNK1G2-AS1
chr19	2097291	2097410	120	*	X36091	126308	2071035	2096269	25235	-	1021	upstream	1021	MOB3A
chr19	2282682	2282747	66	*	X36095	374872	2274631	2282181	7551	-	500	upstream	500	PEAK3
chr19	2329842	2329976	135	*	X36099	51690	2321520	2328614	7095	-	1227	upstream	1227	LSM7
chr19	2330546	2330755	210	*	X36100	51690	2321520	2328614	7095	-	1931	upstream	1931	LSM7
chr19	2721849	2722118	270	*	X36138	148252	2714565	2721390	6826	-	458	upstream	458	DIRAS1
chr19	2977718	2977777	60	*	X36144	79816	2977536	2995182	17647	+	0	inside	181	TLE6
chr19	3357935	3357939	5	*	X36193	4782	3359561	3469215	109655	+	1621	upstream	1621	NFIC
chr19	3480356	3480402	47	*	X36209	284422	3474405	3480540	6136	-	0	inside	137	SMIM24
chr19	3482289	3482297	9	*	X36210	284422	3474405	3480540	6136	-	1748	upstream	1748	SMIM24
chr19	3539333	3539341	9	*	X36215	100128569	3539155	3544028	4874	+	0	inside	177	C19orf71
chr19	3572172	3572276	105	*	X36217	10362	3572943	3579081	6139	+	666	upstream	666	HMG20B
chr19	3607324	3607608	285	*	X36220	404665	3607245	3613928	6684	+	0	inside	78	CACTIN-AS1
chr19	3607324	3607608	285	*	X36220	6915	3594504	3606831	12328	-	492	upstream	492	TBXA2R
chr19	3607667	3607891	225	*	X36221	6915	3594504	3606831	12328	-	835	upstream	835	TBXA2R
chr19	3608416	3608509	94	*	X36222	6915	3594504	3606831	12328	-	1584	upstream	1584	TBXA2R
chr19	3708402	3708656	255	*	X36232	27134	3708335	3750811	42477	+	0	inside	66	TJP3
chr19	3772018	3772092	75	*	X36236	84839	3769089	3772219	3131	-	0	inside	126	RAX2
chr19	3880297	3880431	135	*	X36242	85300	3880618	3928080	47463	+	186	upstream	186	ATCAY
chr19	3880522	3880596	75	*	X36243	85300	3880618	3928080	47463	+	21	upstream	21	ATCAY
chr19	3880605	3880618	14	*	X36244	85300	3880618	3928080	47463	+	0	overlapStart	0	ATCAY
chr19	3983332	3983451	120	*	X36250	26812	3982505	3982570	66	-	761	upstream	761	SNORD37
chr19	4068010	4068075	66	*	X36260	51341	4045216	4066816	21601	-	1193	upstream	1193	ZBTB7A
chr19	4124744	4124848	105	*	X36267	5605	4090320	4124126	33807	-	617	upstream	617	MAP2K2
chr19	4246517	4246621	105	*	X36269	55702	4247111	4269085	21975	+	489	upstream	489	YJU2
chr19	4277445	4277516	72	*	X36270	56961	4278598	4290720	12123	+	1081	upstream	1081	SHD
chr19	4278771	4278966	196	*	X36271	56961	4278598	4290720	12123	+	0	inside	172	SHD
chr19	4302290	4302339	50	*	X36272	126259	4292225	4302428	10204	-	0	inside	88	TMIGD2
chr19	4303948	4304097	150	*	X36273	126259	4292225	4302428	10204	-	1519	upstream	1519	TMIGD2
chr19	4303948	4304097	150	*	X36273	79187	4304591	4323843	19253	+	493	upstream	493	FSD1
chr19	4342139	4342228	90	*	X36279	84954	4343524	4360083	16560	+	1295	upstream	1295	MPND
chr19	4342334	4342372	39	*	X36280	84954	4343524	4360083	16560	+	1151	upstream	1151	MPND
chr19	4638946	4638975	30	*	X36316	126282	4639527	4655580	16054	+	551	upstream	551	TNFAIP8L1
chr19	4639173	4639180	8	*	X36317	126282	4639527	4655580	16054	+	346	upstream	346	TNFAIP8L1
chr19	4678903	4679050	148	*	X36318	100131094	4679294	4685960	6667	+	243	upstream	243	DPP9-AS1
chr19	4908499	4908509	11	*	X36326	29128	4909510	4962165	52656	+	1000	upstream	1000	UHRF1
chr19	4909031	4909150	120	*	X36327	29128	4909510	4962165	52656	+	359	upstream	359	UHRF1
chr19	5681433	5681479	47	*	X36401	125988	5678433	5680911	2479	-	521	upstream	521	MICOS13
chr19	5718745	5718864	120	*	X36402	257062	5720688	5778742	58055	+	1823	upstream	1823	CATSPERD
chr19	5903113	5903235	123	*	X36415	400673	5904852	5910263	5412	+	1616	upstream	1616	VMAC
chr19	5903311	5903413	103	*	X36416	400673	5904852	5910263	5412	+	1438	upstream	1438	VMAC
chr19	5979841	5979975	135	*	X36423	8498	5916152	5978320	62169	-	1520	upstream	1520	RANBP3
chr19	6135581	6135668	88	*	X36434	81616	6135651	6193112	57462	+	0	overlapStart	0	ACSBG2
chr19	6376426	6376515	90	*	X36453	5623	6375305	6375860	556	-	565	upstream	565	PSPN
chr19	6395011	6395175	165	*	X36454	2962	6379580	6393291	13712	-	1719	upstream	1719	GTF2F1
chr19	6529154	6529483	330	*	X36468	8744	6531010	6535939	4930	+	1526	upstream	1526	TNFSF9
chr19	6591317	6591331	15	*	X36479	970	6583135	6591163	8029	-	153	upstream	153	CD70
chr19	6738143	6738367	225	*	X36485	56927	6729925	6737633	7709	-	509	upstream	509	GPR108
chr19	6738143	6738367	225	*	X36485	9322	6739707	6751529	11823	+	1339	upstream	1339	TRIP10
chr19	6739459	6739527	69	*	X36486	56927	6729925	6737633	7709	-	1825	upstream	1825	GPR108
chr19	6739459	6739527	69	*	X36486	9322	6739707	6751529	11823	+	179	upstream	179	TRIP10
chr19	6772654	6772678	25	*	X36492	7409	6772679	6857377	84699	+	0	upstream	0	VAV1
chr19	6772723	6772857	135	*	X36493	7409	6772679	6857377	84699	+	0	inside	43	VAV1
chr19	7580802	7580835	34	*	X36515	140467	7581004	7585911	4908	+	168	upstream	168	ZNF358
chr19	7587053	7587172	120	*	X36516	57192	7587496	7598895	11400	+	323	upstream	323	MCOLN1
chr19	7693561	7693725	165	*	X36521	100131801	7694671	7696510	1840	+	945	upstream	945	PET100
chr19	7695062	7695151	90	*	X36522	56949	7684411	7694439	10029	-	622	upstream	622	XAB2
chr19	7695572	7695676	105	*	X36523	56949	7684411	7694439	10029	-	1132	upstream	1132	XAB2
